Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4,Label
11.8,67,1012.6367371461,787.2502805925,-67.1072199866,-5.3503743599,-71.1389591333,-9.3821135066,-75.469332473,-13.7124868463,-79.2335933423,-17.4767477156,0
11.8,68,815.5551830289,750.0761310993,-68.7773940855,-8.5213912677,-69.1417561665,-8.8857533487,-69.3136510711,-9.0576482533,-73.2761241366,-13.0201213188,0
11.8,69,-129.4748017432,184.2343722138,-66.8961749653,-4.7996714471,-73.1952627496,-11.0987592315,-75.6456566346,-13.5491531164,-79.8916559093,-17.7951523912,0
11.8,70,81.0459022584,219.0986083049,-66.7023050765,-5.5793367958,-71.6203879013,-10.4974196206,-74.8099025842,-13.6869343035,-76.3356999018,-15.2127316211,0
11.8,71,244.9441501238,148.3749126448,-63.1884060571,-4.0608707675,-75.3430836236,-16.215548334,-76.6831752757,-17.5556399861,-76.8517696468,-17.7242343572,0
11.8,72,176.0664476476,-59.5771706341,-58.2044318684,-3.3198446025,-77.32939058,-22.4448033141,-77.35399164,-22.4694043741,-78.3304728958,-23.4458856299,0
11.8,73,365.8919976564,662.1171922487,-72.9459830362,-9.930084601,-73.1765523486,-10.1606539133,-73.5353882517,-10.5194898165,-74.4242330371,-11.4083346018,0
11.8,74,447.7135091752,791.1391953908,-65.5646798553,-4.9410314656,-72.6202807197,-11.99663233,-75.83034662,-15.2066982303,-76.4830097212,-15.8593613315,0
11.8,75,927.7442656093,80.8322529959,-65.0136314757,-4.9671219916,-69.8396528095,-9.7931433254,-74.5692583917,-14.5227489076,-78.79034211,-18.7438326259,0
11.8,76,888.3127529788,263.8383146514,-64.0307859708,-4.2794411352,-75.1612983792,-15.4099535437,-75.7674442318,-16.0160993962,-77.1049095617,-17.3535647261,0
11.8,77,253.3907432952,204.663052454,-66.690685794,-5.4170448107,-72.6108866003,-11.337245617,-75.6969884328,-14.4233474494,-76.1586613165,-14.8850203331,0
11.8,78,205.7680031251,360.3698974269,-65.7389373164,-5.5585937591,-70.2204706515,-10.0401270941,-73.5050046852,-13.3246611279,-75.710586524,-15.5302429666,0
11.8,79,-121.4054917533,261.8148921079,-64.123979145,-4.224959804,-72.3693225813,-12.4703032402,-74.7085097837,-14.8094904427,-79.8053981352,-19.9063787942,0
11.8,80,701.3261418867,910.690607035,-56.2575372164,-3.4097461742,-70.874421973,-18.0266309308,-72.8303184899,-19.9825274477,-75.3521808971,-22.5043898549,0
11.8,81,567.2779119771,647.3637208056,-67.2519095412,-5.9787787284,-72.4032369093,-11.1301060964,-74.3354406734,-13.0623098606,-74.4004097729,-13.12727896,0
11.8,82,1071.3219361157,676.1809270719,-71.1417629814,-7.4520362463,-71.6599683156,-7.9702415806,-76.721805129,-13.032078394,-78.8275769726,-15.1378502376,0
11.8,83,-45.2523037681,755.9902037922,-69.3814803172,-6.3034536301,-71.5201017138,-8.4420750268,-76.1504128827,-13.0723861956,-79.1901787056,-16.1121520186,0
11.8,84,692.8843794059,295.9770158429,-68.0835575687,-6.5100438349,-71.4098702015,-9.8363564676,-74.4338833291,-12.8603695953,-74.9548406047,-13.3813268708,0
11.8,85,125.7934291332,246.6889246022,-66.5053181949,-5.4970564954,-72.5655125663,-11.5572508668,-74.6748991001,-13.6666374006,-75.2585732123,-14.2503115129,0
11.8,86,1018.9909539005,528.0509545082,-61.4989136683,-3.870299306,-72.8595799502,-15.2309655879,-77.1684359015,-19.5398215392,-77.4446417318,-19.8160273694,0
11.8,87,976.9828598432,1028.2291188358,-69.7687047057,-5.5540309069,-75.0785500443,-10.8638762456,-75.5220588078,-11.307385009,-81.3085987237,-17.0939249249,0
11.8,88,372.9301382144,646.7936773499,-72.6405842816,-9.5968087675,-72.715054337,-9.6712788229,-74.5055055461,-11.461730032,-74.7576089686,-11.7138334545,1
11.8,89,254.9226765722,250.8190913735,-67.9439388497,-6.3651864472,-70.842183986,-9.2634315835,-75.4443317841,-13.8655793816,-75.7587134663,-14.1799610638,0
11.8,90,1209.5911078074,472.393593716,-64.6204936565,-3.8731858235,-77.3429418311,-16.595633998,-79.2304977257,-18.4831898927,-79.3716280702,-18.6243202372,0
11.8,91,-70.6248489366,241.9275115928,-63.9998383675,-4.3916415321,-71.0997860572,-11.4915892218,-74.6258865015,-15.0176896661,-79.2648014494,-19.656604614,0
11.8,92,230.9233682623,331.6397899448,-67.3526499055,-6.3571936491,-70.013995809,-9.0185395526,-74.3247832708,-13.3293270144,-75.298671062,-14.3032148056,0
11.8,93,855.3024361247,101.0209464992,-66.2058394573,-6.1129498312,-69.023313831,-8.930424205,-73.6779089153,-13.5850192892,-74.6820236143,-14.5891339882,0
11.8,94,716.1809468139,1021.4238016417,-62.9448430886,-4.0177233572,-72.5169471464,-13.589827415,-74.1236588274,-15.1965390961,-79.9278612017,-21.0007414704,0
11.8,95,202.6343892727,386.2807174129,-64.501373881,-5.0150022555,-70.741327513,-11.2549558876,-72.8702453151,-13.3838736897,-75.8504600045,-16.3640883791,0
11.8,96,607.9629670955,183.6914637985,-65.06036649,-5.1403908052,-71.6176659816,-11.6976902968,-72.8513916323,-12.9314159475,-75.3976041104,-15.4776284256,0
11.8,97,168.1292574291,387.0332197122,-63.3155391041,-4.6458343977,-70.6071057709,-11.9374010644,-72.4776476819,-13.8079429754,-76.2625845088,-17.5928798024,0
11.8,98,765.4327425823,-53.0505172778,-59.0025464089,-4.0317436552,-68.3759863239,-13.4051835702,-72.1379020953,-17.1670993416,-72.5172492201,-17.5464464664,0
11.8,99,698.2584651057,360.5191633089,-70.2667673547,-7.714381267,-72.7925909626,-10.240204875,-73.3325868235,-10.7802007359,-74.8118683281,-12.2594822404,0
11.8,100,677.0990320662,1045.9774637181,-63.5068120241,-4.1185381668,-72.2531118142,-12.8648379569,-74.5142554279,-15.1259815706,-79.769833679,-20.3815598217,0
11.8,101,87.0650485074,436.4653378085,-57.3682086469,-3.5297943523,-71.1462547447,-17.3078404502,-71.3932507888,-17.5548364942,-77.3892392899,-23.5508249953,0
11.8,102,749.018113445,779.6811119665,-59.0529415998,-3.7594744145,-70.4742846265,-15.1808174411,-72.0532875296,-16.7598203442,-77.2527043689,-21.9592371835,0
11.8,103,596.9223929002,466.7002198008,-70.5610239138,-7.878187717,-71.9420444052,-9.2592082084,-73.2386901624,-10.5558539656,-77.4543005971,-14.7714644003,1
11.8,104,247.5234595915,299.6699213111,-68.9125960463,-7.3888450862,-69.4435309844,-7.9197800243,-75.0901800093,-13.5664290493,-75.1294414328,-13.6056904727,0
11.8,105,521.8525451382,567.228330009,-69.3307142235,-6.9574428827,-72.9400400301,-10.5667686893,-73.6062896012,-11.2330182603,-75.479011907,-13.1057405662,1
12,1,1212.4997141395,-33.7628873278,-71.0818571668,-5.3329116236,-77.4135091921,-11.6645636488,-79.1782928755,-13.4293473323,-81.0669880877,-15.3180425444,0
12,2,15.0541849872,38.9369768694,-71.7875966665,-7.829602419,-72.0837251774,-8.1257309299,-76.9048679197,-12.9468736722,-77.3711059555,-13.4131117079,0
12,3,582.8931916576,-40.5657624173,-68.2447119405,-7.4049619342,-68.3257101122,-7.485960106,-74.0478141688,-13.2080641625,-75.3133435482,-14.4735935419,0
12,4,938.6919604086,534.7760044872,-59.6162334669,-3.4621673224,-76.9916629802,-20.8375968357,-77.377679082,-21.2236129375,-78.0707643697,-21.9166982252,0
12,5,666.3177185432,595.1264318909,-67.336455749,-6.0341706821,-72.1661078266,-10.8638227597,-74.4282117822,-13.1259267153,-74.4311765574,-13.1288914905,0
12,6,807.5958663709,578.7517137259,-66.8881787497,-5.7184038054,-71.2424734539,-10.0726985096,-75.5623276965,-14.3925527521,-76.053278024,-14.8835030796,0
12,7,351.4122548908,-88.8924059924,-64.1886530803,-4.2267956418,-75.6023498012,-15.6404923627,-76.4560170007,-16.4941595622,-77.2322471487,-17.2703897102,0
12,8,123.3842029837,559.0774743109,-67.9655831422,-7.310819561,-68.3651725061,-7.7104089249,-73.6150338441,-12.9602702629,-75.8037234723,-15.1489598911,0
12,9,150.1686382528,857.9006248975,-66.4112836622,-6.2142285772,-68.211959792,-8.0149047071,-76.7106736732,-16.5136185882,-77.8138427584,-17.6167876735,0
12,10,708.7958842156,40.374088643,-55.0977536091,-3.3632802648,-71.0186821888,-19.2842088445,-71.6651075039,-19.9306341597,-74.5037910177,-22.7693176735,0
12,11,129.7284581571,499.2994003681,-63.026707851,-4.6383654354,-69.7768647269,-11.3885223112,-72.6495563024,-14.2612138868,-76.9271464418,-18.5388040262,0
12,12,347.5595439599,680.0646689563,-72.4103129212,-9.5232889522,-73.4449768041,-10.557952835,-73.5847396685,-10.6977156995,-73.8058789248,-10.9188549557,0
12,13,1206.0899562497,1089.3684172508,-73.427972221,-5.8620947169,-77.9623543586,-10.3964768545,-79.9189499879,-12.3530724838,-82.4569240263,-14.8910465222,0
12,14,454.4460460771,196.0541101867,-70.6162568784,-8.0847688444,-71.6802400921,-9.1487520581,-73.7289209058,-11.1974328718,-75.1253259782,-12.5938379442,1
12,15,1057.6909702939,832.2754993954,-67.7264904767,-5.0501514328,-73.3686434972,-10.6923044533,-75.9186545999,-13.2423155559,-79.8208261463,-17.1444871024,0
12,16,895.6558922284,486.8232892897,-62.4106721178,-3.9243545243,-76.1150939175,-17.6287763239,-76.7882812789,-18.3019636853,-77.0845341771,-18.5982165836,0
12,17,370.5388838511,449.3615412838,-69.2734542358,-6.9104603614,-73.0714517565,-10.7084578822,-73.3215797498,-10.9585858754,-75.9050449896,-13.5420511153,1
12,18,422.3824428142,78.8439274355,-64.6438674006,-4.5052516118,-73.8374124846,-13.6987966957,-76.4301458229,-16.2915300341,-76.5222352801,-16.3836194913,0
12,19,33.0760645685,428.6477056115,-51.5143184185,-3.2125279946,-71.2374141455,-22.9356237216,-71.2626469493,-22.9608565253,-71.3255636668,-23.0237732429,0
12,20,664.5220183011,90.6195380634,-60.0050594014,-3.8807442553,-70.7845751166,-14.6602599705,-71.7752937675,-15.6509786214,-76.9908064849,-20.8664913388,0
12,21,175.2397860358,128.114636468,-61.0099112624,-3.6188122496,-76.6623431609,-19.2712441482,-77.3323132757,-19.9412142629,-77.5801839751,-20.1890849623,0
12,22,830.4008286586,710.3235043571,-68.0138152576,-6.9279880741,-71.2597245744,-10.1738973909,-71.875512981,-10.7896857975,-73.900928748,-12.8151015645,0
12,23,191.8527291521,496.4951703261,-64.5162860518,-5.064843466,-70.3081143835,-10.8566717977,-72.9761842056,-13.5247416198,-76.0557427822,-16.6043001964,0
12,24,1112.6323581242,303.6667742488,-68.7955370281,-5.8261580185,-74.9935229098,-12.0241439001,-75.0243077899,-12.0549287802,-77.8631915169,-14.8938125073,0
12,25,1035.9679963639,77.2472931669,-67.6019842531,-5.3459244771,-71.9021142753,-9.6460544993,-75.7185391392,-13.4624793631,-79.4100881864,-17.1540284103,0
12,26,654.3531320843,1081.6124013641,-65.3312936147,-4.4095653114,-72.9696241578,-12.0478958545,-75.0654245654,-14.1436962621,-80.0211978133,-19.09946951,0
12,27,920.0546129758,393.3393620463,-60.0143248339,-3.5768994388,-76.629592694,-20.1921672989,-77.0282648348,-20.5908394397,-77.2749788376,-20.8375534424,0
12,28,210.9193053882,618.1883742898,-66.8122708707,-5.7496349908,-70.9155471355,-9.8529112557,-75.2305601342,-14.1679242543,-76.3669087053,-15.3042728255,0
12,29,563.6467822283,431.1237304238,-71.293529517,-8.521205931,-71.3431318861,-8.5708083002,-72.8293513028,-10.0570277169,-79.2600419541,-16.4877183682,1
12,30,405.1777681275,679.041733211,-71.4035411429,-8.6280737124,-72.0224697978,-9.2470023673,-73.7890825206,-11.0136150901,-75.4360463592,-12.6605789288,0
12,31,570.4716683435,567.7916591327,-68.7190365872,-6.5877994204,-73.4770136395,-11.3457764727,-73.5497854744,-11.4185483076,-75.2761217982,-13.1448846314,1
12,32,1171.7639144824,768.5865838646,-70.9315665309,-5.8947835989,-77.1737169486,-12.1369340166,-77.2080889,-12.1713059681,-78.8520939323,-13.8153110003,0
12,33,-0.0953040815,-120.6022121258,-69.5182759384,-5.3724273525,-74.8725908683,-10.7267422825,-78.5499920619,-14.404143476,-79.7678088076,-15.6219602217,0
12,34,133.4629496776,604.7618669633,-67.0007923557,-5.9149712022,-71.4793432156,-10.3935220621,-74.4209099474,-13.3350887939,-75.3942901377,-14.3084689842,0
12,35,1231.8454280957,325.7832365386,-67.643978902,-4.6055211573,-75.7784539445,-12.7399961997,-78.8280237255,-15.7895659808,-79.6575084212,-16.6190506764,0
12,36,407.9001838308,210.1500242229,-71.9286599746,-8.9585508529,-73.0185264298,-10.0484173081,-73.3746856873,-10.4045765656,-75.1375667319,-12.1674576102,1
12,37,343.587849249,754.4337221765,-67.5710756002,-6.1402127223,-72.4981887238,-11.067325846,-75.2762864231,-13.8454235453,-75.7761558215,-14.3452929437,0
12,38,-29.9254693099,736.0996078308,-68.951749954,-6.3080318525,-70.7859332906,-8.1422151891,-75.9235613221,-13.2798432206,-79.0711732545,-16.427455153,0
12,39,473.6615117832,170.241948157,-69.96237686,-7.9066221194,-70.1080408505,-8.0522861099,-74.5598842075,-12.5041294668,-75.4550704479,-13.3993157073,0
12,40,401.4541832659,537.0269931201,-70.6815176095,-7.9143093838,-72.0471140837,-9.279905858,-73.9585809587,-11.191372733,-76.2122580284,-13.4450498027,1
12,41,871.7192461241,717.1413990784,-67.7606665795,-6.6507967321,-69.5416758342,-8.4318059869,-74.3407476619,-13.2308778145,-75.8667029779,-14.7568331305,0
12,42,1028.0124033278,524.5409834189,-63.7532696835,-4.5574282508,-70.955884125,-11.7600426923,-76.7953667183,-17.5995252856,-77.6794079389,-18.4835665062,0
12,43,435.6493967249,81.2839981796,-65.2247891746,-4.7432008396,-73.2425757566,-12.7609874216,-76.2246048736,-15.7430165387,-76.4172049579,-15.9356166229,0
12,44,-120.3879934277,16.6406999064,-70.8661798448,-5.8898318454,-77.0003194148,-12.0239714155,-77.1368233438,-12.1604753445,-78.9593143101,-13.9829663108,0
12,45,1029.4817742401,501.9889582242,-61.7262344436,-4.6119954238,-67.4579134599,-10.3436744401,-75.5020463262,-18.3878073063,-77.8946454558,-20.7804064359,0
12,46,226.8444597305,888.7595465565,-52.1221329009,-3.1826669405,-70.8356703568,-21.8962043964,-70.9979940259,-22.0585280655,-78.028694506,-29.0892285456,0
12,47,1122.3276224903,987.8282833472,-70.3027336171,-5.1946819453,-76.7463327242,-11.6382810525,-77.126233125,-12.0181814532,-81.357517076,-16.2494654043,0
12,48,582.6679392581,323.2493470575,-69.0303435593,-6.7641503175,-73.2011135504,-10.9349203086,-73.5212717354,-11.2550784936,-75.444109895,-13.1779166532,1
12,49,29.7366897793,1041.2271330715,-68.0856944571,-4.6744966704,-76.0128565882,-12.6016588016,-79.0778103679,-15.6666125812,-79.8749318069,-16.4637340203,0
12,50,393.4379825515,581.5253747569,-71.3081440293,-8.4197894397,-71.9598714758,-9.0715168862,-74.3753491885,-11.4869945989,-76.0105022873,-13.1221476977,1
12,51,238.6678827301,424.5442625691,-65.5142895052,-5.2623462866,-72.4384135083,-12.1864702896,-72.6923426553,-12.4403994366,-75.1437588289,-14.8918156102,0
12,52,572.5547627514,640.4796695696,-67.0845439664,-5.8845001979,-72.5062265423,-11.3061827739,-74.1659092708,-12.9658655023,-74.4481103489,-13.2480665804,0
12,53,712.6571428966,214.0811153823,-65.3108768101,-5.381059099,-70.19359374,-10.2637760288,-73.3128524182,-13.3830347071,-75.8652818655,-15.9354641544,0
12,54,-14.4068236025,-204.9603278342,-69.3206229219,-5.0305753746,-75.9512895774,-11.6612420302,-79.2608981656,-14.9708506184,-80.1888158199,-15.8987682727,0
12,55,79.3215895312,599.899654864,-67.7735028228,-6.6144946821,-71.1446681102,-9.9856599695,-72.926136255,-11.7671281143,-74.1076482697,-12.948640129,0
12,56,266.2299555337,281.9911946559,-69.5086898628,-7.6984588884,-69.7313424525,-7.921111478,-74.8113812853,-13.0011503108,-75.5095109955,-13.6992800211,0
12,57,731.9726587007,280.5586134282,-68.6571561473,-7.1424857347,-69.7742461574,-8.2595757447,-75.0224175959,-13.5077471833,-75.0235428986,-13.508872486,0
12,58,317.3310746472,410.8391540899,-67.8849589684,-6.185921663,-73.8499669854,-12.15092968,-73.9119207078,-12.2128834024,-74.1904045277,-12.4913672223,0
12,59,1046.8698487759,527.7206849554,-66.0622009657,-6.096394283,-67.992154587,-8.0263479043,-76.8320332131,-16.8662265303,-77.8328815241,-17.8670748414,0
12,60,1014.7633520983,888.8496247662,-66.4870425128,-4.6148016028,-73.533147438,-11.660906528,-75.4844913008,-13.6122503908,-80.1294441423,-18.2572032324,0
12,61,678.6717744309,184.7429900066,-63.9027135808,-4.7787511971,-71.2764421103,-12.1524797266,-72.3810531465,-13.2570907628,-75.8596120378,-16.7356496541,0
12,62,263.5771043497,523.6046472839,-67.682875528,-6.3296534584,-71.1603379717,-9.807115902,-74.6585291282,-13.3053070585,-74.6585679251,-13.3053458555,0
12,63,112.931472769,156.2304904493,-64.5824087447,-4.3991766804,-73.9408446321,-13.7576125678,-75.7533472253,-15.570115161,-77.6595257037,-17.4762936393,0
12,64,863.3299261343,816.6470966821,-61.1271161997,-3.9949254904,-70.1838976825,-13.0517069731,-73.5222062599,-16.3900155506,-78.6142813027,-21.4820905933,0
12,65,583.7686956173,456.4279642132,-70.8203752271,-8.0685260298,-71.7108073685,-8.9589581712,-73.1655270364,-10.4136778391,-77.9830835668,-15.2312343695,1
12,66,-59.933793497,-158.6146176448,-71.3871949121,-6.1307266068,-74.6611774133,-9.404709108,-78.7757668055,-13.5192985002,-80.2677081619,-15.0112398566,0
12,67,1015.9605332957,787.510924327,-67.1842027234,-5.3549975818,-71.2304570359,-9.4012518943,-75.5052934991,-13.6760883575,-79.2554199207,-17.4262147791,0
12,68,815.0498473526,746.7806505799,-69.0805629065,-8.7477826361,-69.2008234564,-8.868043186,-69.2119131714,-8.879132901,-73.2965973601,-12.9638170897,0
12,69,-129.0199799394,187.5372032913,-66.7976722393,-4.777641406,-73.1425929602,-11.1225621269,-75.6107833219,-13.5907524886,-79.8860152682,-17.8659844349,0
12,70,78.1109936016,217.516879132,-66.7412195898,-5.6078801084,-71.4242076827,-10.2908682013,-74.8232668769,-13.6899273955,-76.6294493337,-15.4961098523,0
12,71,242.9120779266,151.0180620135,-63.2313647874,-4.0681050258,-75.26056837,-16.0973086084,-76.6782697117,-17.5150099501,-76.8497197397,-17.6864599781,0
12,72,172.7391268787,-59.7881030898,-58.555818986,-3.3390650654,-77.5584153893,-22.3416614688,-77.583931542,-22.3671776214,-78.2291046241,-23.0123507035,0
12,73,369.2223720832,662.2726341272,-72.9695654579,-9.935223538,-73.0876166323,-10.0532747123,-73.8020287657,-10.7676868457,-74.2569654916,-11.2226235717,0
12,74,444.5819991878,792.2833986939,-65.4329882037,-4.8702986523,-72.7755174847,-12.2128279333,-75.8820283382,-15.3193387868,-76.4976224892,-15.9349329378,0
12,75,925.5139738034,83.3104286274,-65.0749341167,-5.0118869717,-69.7527632307,-9.6897160857,-74.5521061034,-14.4890589584,-78.755501216,-18.692454071,0
12,76,891.2260802533,262.2171791877,-63.9977105581,-4.2623797403,-75.3372246959,-15.6018938781,-75.7691810864,-16.0338502687,-76.9069783677,-17.1716475499,0
12,77,250.838652072,202.5177351375,-66.4919647042,-5.3060172637,-72.7111519836,-11.5252045431,-75.7796795148,-14.5937320743,-76.1946463483,-15.0086989078,0
12,78,203.4580364672,362.7739793804,-65.5859576534,-5.4875495374,-70.2473888034,-10.1489806875,-73.4326516998,-13.3342435839,-75.7455954272,-15.6471873113,0
12,79,-122.5149059639,258.6708889099,-64.2492731544,-4.2464687966,-72.4000035786,-12.3971992208,-74.7481100421,-14.7453056843,-79.8143696854,-19.8115653276,0
12,80,704.620021611,910.1749401248,-55.8147622348,-3.3777209989,-70.9334270259,-18.49638579,-72.7938392587,-20.3567980229,-75.0504328939,-22.6133916581,0
12,81,570.605654814,647.5678864528,-67.1582239287,-5.9282983287,-72.4090572966,-11.1791316966,-74.2514771788,-13.0215515788,-74.4365712886,-13.2066456886,0
12,82,1070.4294134929,679.3932407813,-71.144372082,-7.4706747552,-71.5511692585,-7.8774719318,-76.6924747366,-13.0187774099,-78.9575590513,-15.2838617246,0
12,83,-47.7438334878,753.7748402428,-69.2789537045,-6.2323620147,-71.5620138392,-8.5154221494,-76.1283300496,-13.0817383598,-79.2061603977,-16.1595687079,0
12,84,693.1561567966,299.2999201524,-68.1924914734,-6.5593167689,-71.4543200795,-9.821145375,-74.383016809,-12.7498421046,-75.0349643815,-13.401789677,0
12,85,122.9097882881,248.3622958928,-66.5858031608,-5.5495559964,-72.5515522363,-11.5153050719,-74.6334393409,-13.5971921766,-75.0317405416,-13.9954933772,0
12,86,1020.0839876858,531.2006899169,-61.8382247115,-3.9173354058,-73.0229571074,-15.1020678018,-77.0382337224,-19.1173444167,-77.6269140527,-19.706024747,0
12,87,980.3144538485,1028.3557576289,-69.7869555429,-5.5410944648,-75.1214583698,-10.8755972917,-75.5575370281,-11.31167595,-81.3181185513,-17.0722574732,0
12,88,370.2154846744,644.8581639406,-72.6424431942,-9.5863133748,-72.7009049316,-9.6447751122,-74.544834098,-11.4887042786,-74.7394245114,-11.683294692,1
12,89,258.1225915429,251.7550936067,-68.0861821048,-6.4519710874,-70.8123877537,-9.1781767363,-75.3681681968,-13.7339571794,-75.7897396798,-14.1555286624,0
12,90,1211.8784801282,469.9680043307,-64.6483846825,-3.8734590363,-77.3974314739,-16.6225058277,-79.2643122055,-18.4893865593,-79.304094761,-18.5291691147,0
12,91,-71.4540567841,238.6982747873,-64.1458372521,-4.4229736441,-71.1200112461,-11.397147638,-74.6670980035,-14.9442343955,-79.273886145,-19.5510225369,0
12,92,227.7294144238,332.5959357901,-67.2518907318,-6.3090011475,-69.9699156427,-9.0270260584,-74.2629886398,-13.3200990555,-75.3555513711,-14.4126617868,0
12,93,858.3938836316,99.7725441953,-66.0102964433,-5.9687475219,-69.035734708,-8.9941857866,-73.710454551,-13.6689056295,-75.2046743666,-15.1631254452,0
12,94,713.7466414823,1019.1457073609,-62.7595694084,-3.9895740788,-72.4491604626,-13.679165133,-74.104085123,-15.3340897934,-79.8898015984,-21.1198062688,0
12,95,205.486524813,388.0072395992,-64.5553043913,-5.0248824445,-70.8211855813,-11.2907636345,-72.8713754098,-13.340953463,-75.8010488789,-16.2706269321,0
12,96,605.4270934103,185.8559269312,-65.1889538556,-5.1823829697,-71.6472862114,-11.6407153255,-72.9218430272,-12.9152721412,-75.3461012955,-15.3395304095,0
12,97,165.362600315,385.1727992187,-63.2672235817,-4.6354534132,-70.5389607082,-11.9071905398,-72.4895526766,-13.8577825082,-76.3034487433,-17.6716785748,0
12,98,765.9647948714,-49.7592445207,-58.9435599038,-4.119148592,-67.5182779817,-12.69386667,-72.1294555459,-17.3050442341,-72.4640691814,-17.6396578697,0
12,99,695.0852745762,359.4962176293,-70.1961680551,-7.6458891503,-72.8748611462,-10.3245822414,-73.3135439929,-10.7632650881,-74.7773999954,-12.2271210906,0
12,100,677.2326086773,1049.3087867719,-63.657239737,-4.1393001474,-72.3206861657,-12.8027465762,-74.5519118387,-15.0339722492,-79.7999185247,-20.2819789351,0
12,101,84.2895754878,434.6180951289,-57.0976366405,-3.5031156239,-71.1861098687,-17.591588852,-71.3593263756,-17.7648053589,-77.1381175948,-23.5435965781,0
12,102,751.3485572463,782.0653493055,-59.0361262992,-3.7611890976,-70.4714345412,-15.1964973396,-72.0698933501,-16.7949561485,-76.9732914364,-21.6983542347,0
12,103,600.1424993738,465.8362346744,-70.5721952402,-7.8559300926,-71.927978813,-9.2117136654,-73.2831892087,-10.5669240611,-77.4071828382,-14.6909176907,1
12,104,245.2032023207,302.0640729766,-68.7881401894,-7.3036574528,-69.4469406209,-7.9624578843,-75.0193052393,-13.5348225027,-75.1650340539,-13.6805513173,0
12,105,518.6548617566,568.171927906,-69.3736992386,-6.974008412,-72.9067436938,-10.5070528672,-73.6254699658,-11.2257791392,-75.4747487875,-13.0750579608,1
12.2,1,1213.3024956872,-36.9987948955,-71.1081259612,-5.3310514396,-77.423375148,-11.6463006264,-79.2154467228,-13.4383722012,-81.0921436775,-15.3150691559,0
12.2,2,18.3135983998,38.2357064468,-71.6788468475,-7.745994245,-72.1746440239,-8.2417914214,-76.9176828808,-12.9848302782,-77.2406785262,-13.3078259237,0
12.2,3,583.6315975114,-43.8169641636,-67.9842769925,-7.1927184724,-68.3709812502,-7.5794227301,-74.0604696662,-13.2689111461,-75.7085419631,-14.916983443,0
12.2,4,936.8017876388,532.0295881131,-59.5147184734,-3.4536575012,-77.0164583729,-20.9553974006,-77.3529163054,-21.2918553332,-78.1794110688,-22.1183500966,0
12.2,5,668.6888724922,597.4701863469,-67.2670424002,-6.0082705977,-72.0578003632,-10.7990285608,-74.3813195797,-13.1225477772,-74.4842302448,-13.2254584423,0
12.2,6,809.8499279749,581.2082890424,-66.7840215225,-5.6571410752,-71.2887341813,-10.161853734,-75.5344197297,-14.4075392824,-76.1277275379,-15.0008470906,0
12.2,7,350.5449686566,-92.1116249331,-64.531114131,-4.3309588128,-75.5366175106,-15.3364621924,-76.0317164059,-15.8315610878,-77.2461443062,-17.0459889881,0
12.2,8,126.7060962149,559.3613428723,-67.9203808416,-7.2680247761,-68.34255901,-7.6902029445,-73.63518731,-12.9828312445,-76.1880043226,-15.5356482571,0
12.2,9,152.9845366126,856.1156116125,-65.8969311533,-5.9223210284,-68.3455596034,-8.3709494785,-76.7951068941,-16.8204967692,-77.8121817004,-17.8375715755,0
12.2,10,711.5365858645,38.4756391515,-54.670832291,-3.3381845314,-71.0599813278,-19.7273335682,-71.6494547049,-20.3168069452,-74.119733743,-22.7870859834,0
12.2,11,132.7028124723,497.7931558968,-62.9858394295,-4.6201900178,-69.8148721825,-11.4492227708,-72.6353493583,-14.2696999466,-76.8866006654,-18.5209512537,0
12.2,12,347.8246819818,676.741228295,-72.4306664734,-9.5200913374,-73.4827880629,-10.5722129269,-73.6827725465,-10.7721974104,-73.7569284464,-10.8463533104,0
12.2,13,1208.2732823068,1091.8880686808,-73.4995376324,-5.878151517,-77.9935941878,-10.3722080723,-79.9835327435,-12.3621466281,-82.4835583855,-14.8621722701,0
12.2,14,457.5454474476,194.8255878447,-70.5232362557,-8.024914402,-71.5861752704,-9.0878534167,-73.7800718353,-11.2817499816,-75.1312240398,-12.6329021861,1
12.2,15,1057.7514912556,835.608950042,-67.6963175173,-5.0253034435,-73.4287755404,-10.7577614666,-75.9146112922,-13.2435972184,-79.8460753137,-17.1750612399,0
12.2,16,898.8649393595,485.9190921263,-62.1369840385,-3.8704682298,-76.2519038454,-17.9853880368,-76.8176341643,-18.5511183557,-77.1704455192,-18.9039297106,0
12.2,17,367.2302403944,449.7719489791,-69.1984783801,-6.8568747464,-73.1174196437,-10.77581601,-73.368556269,-11.0269526354,-75.7866130809,-13.4450094472,1
12.2,18,425.4892488024,80.0536019999,-64.7885605173,-4.559369449,-73.6945159272,-13.4653248588,-76.3813930901,-16.1522020217,-76.5044131484,-16.2752220801,0
12.2,19,30.6677808562,430.953291342,-50.9609231827,-3.195974313,-70.8323245161,-23.0673756463,-70.8514719971,-23.0865231274,-71.380439721,-23.6154908512,0
12.2,20,661.2752207637,89.8620014298,-60.1926945285,-3.9151271978,-70.7167167732,-14.4391494425,-71.8413958602,-15.5638285294,-76.9758089011,-20.6982415704,0
12.2,21,174.0311625119,131.2218514875,-61.1999552072,-3.6447747521,-76.6138436571,-19.058663202,-77.3230334906,-19.7678530355,-77.5236677224,-19.9684872673,0
